"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000013306",1072.95687883179,-0.588943844230304,0.0640561571191876,-9.19418008692703,3.77865217521237e-20,2.62203119763201e-19,"SLC25A39","51629","solute carrier family 25 member 39"
"ENSG00000082126",98.5896025268856,-1.85917021406511,0.202247228956196,-9.1925621115322,3.83593834011785e-20,2.66052569482206e-19,"MPP4","58538","membrane palmitoylated protein 4"
"ENSG00000198727",33842.6650429558,0.37768080693129,0.0411056006024439,9.18806200118715,3.99982334653729e-20,2.77288125657416e-19,"CYTB","4519","cytochrome b"
"ENSG00000057935",276.486700162134,-1.05023527378068,0.114304960649505,-9.18801133225555,4.00170746353793e-20,2.77288125657416e-19,"MTA3","57504","metastasis associated 1 family member 3"
"ENSG00000132912",1812.66104866593,0.479327530126053,0.052176067744316,9.18673159646589,4.04958625450581e-20,2.80473465717541e-19,"DCTN4","51164","dynactin subunit 4"
"ENSG00000133872",2490.43661816337,0.450197913383431,0.049024687105538,9.18308590964114,4.18910891772439e-20,2.90000047131816e-19,"SARAF","51669","store-operated calcium entry associated regulatory factor"
"ENSG00000065600",288.82681447433,1.04872035086132,0.114208802547013,9.18248267623351,4.21264882129613e-20,2.91492280663402e-19,"PACC1","55248","proton activated chloride channel 1"
"ENSG00000145703",61.8223319848084,2.55412278843242,0.27839961122151,9.1743044367983,4.54499104714404e-20,3.14340482497863e-19,"IQGAP2","10788","IQ motif containing GTPase activating protein 2"
"ENSG00000060656",462.211361266532,0.854390689718134,0.0931452667433856,9.17266888152217,4.61450123972537e-20,3.18997756289721e-19,"PTPRU","10076","protein tyrosine phosphatase receptor type U"
"ENSG00000095209",302.986655489668,1.04196301658492,0.113617676367491,9.17078266250348,4.69597005536669e-20,3.24476952555676e-19,"TMEM38B","55151","transmembrane protein 38B"
"ENSG00000140406",576.806369712695,0.803930707908674,0.0876678832719718,9.17018499710597,4.72207959341648e-20,3.26127640936945e-19,"TLNRD1","59274","talin rod domain containing 1"
"ENSG00000008513",2338.13813025688,0.447194222230044,0.0487671006987778,9.16999813034304,4.73027244135306e-20,3.26539953775735e-19,"ST3GAL1","6482","ST3 beta-galactoside alpha-2,3-sialyltransferase 1"
"ENSG00000107438",2862.24476382167,-0.465175179223444,0.0507573432330218,-9.16468730618684,4.96908258749794e-20,3.4286436453896e-19,"PDLIM1","9124","PDZ and LIM domain 1"
"ENSG00000198408",2406.00968322779,0.432729839715028,0.0472311754603965,9.16195363543034,5.09661373395816e-20,3.51498853295049e-19,"OGA","10724","O-GlcNAcase"
"ENSG00000104427",242.742747463242,1.15510382997095,0.126127344814458,9.15823473228733,5.27531657583886e-20,3.63652747532017e-19,"ZC2HC1A","51101","zinc finger C2HC-type containing 1A"
"ENSG00000108443",517.531606738998,-0.76590617754209,0.0836619628818273,-9.15477178827293,5.44728227280884e-20,3.75331034650853e-19,"RPS6KB1","6198","ribosomal protein S6 kinase B1"
"ENSG00000213585",4381.85453106307,-0.379210271387401,0.0414768840159679,-9.14268948557976,6.0918108357699e-20,4.1954384049442e-19,"VDAC1","7416","voltage dependent anion channel 1"
"ENSG00000140682",1810.28233020973,-0.491969281442123,0.0538165769905448,-9.14159370501321,6.15386484484433e-20,4.23618906142283e-19,"TGFB1I1","7041","transforming growth factor beta 1 induced transcript 1"
"ENSG00000132561",369.174444160303,-0.89983279290408,0.0984520041286133,-9.13981183896042,6.25610852701038e-20,4.30455429797576e-19,"MATN2","4147","matrilin 2"
"ENSG00000155330",589.151121603915,0.794317308290967,0.086916587774026,9.13884597444286,6.3122298358493e-20,4.34113559403681e-19,"C16orf87","388272","chromosome 16 open reading frame 87"
"ENSG00000112312",148.220878583035,-1.46386224827505,0.160189031873033,-9.13834256414831,6.34167733602046e-20,4.35934675087228e-19,"GMNN","51053","geminin DNA replication inhibitor"
"ENSG00000137337",448.158722443971,-0.871850055219019,0.0954647760023757,-9.13268842947186,6.68189504217637e-20,4.59106820250565e-19,"MDC1","9656","mediator of DNA damage checkpoint 1"
"ENSG00000167535",839.306626383917,0.624144354421508,0.0683751337940104,9.12823595054058,6.96245000304136e-20,4.7815984359363e-19,"CACNB3","784","calcium voltage-gated channel auxiliary subunit beta 3"
"ENSG00000183386",528.434858794674,-0.756051165259626,0.0828273977803275,-9.12803233616977,6.97555464829247e-20,4.78835970950544e-19,"FHL3","2275","four and a half LIM domains 3"
"ENSG00000159200",1873.04203882789,-0.506317387947836,0.0554724058078669,-9.12737388209747,7.01809995140739e-20,4.81531472611745e-19,"RCAN1","1827","regulator of calcineurin 1"
"ENSG00000065802",1473.86789843035,0.537850530610081,0.0589321983321619,9.12659880051602,7.06850975850248e-20,4.84763811169008e-19,"ASB1","51665","ankyrin repeat and SOCS box containing 1"
"ENSG00000117614",528.393287835813,0.835809031879738,0.0916145711387366,9.12310150548029,7.30045402118899e-20,5.00437095526207e-19,"SYF2","25949","SYF2 pre-mRNA splicing factor"
"ENSG00000112473",5810.31559080388,0.386131574817716,0.0423438854017787,9.11894530116728,7.58589575857715e-20,5.19761234577884e-19,"SLC39A7","7922","solute carrier family 39 member 7"
"ENSG00000157020",3135.18823579999,-0.433377920011052,0.0475451510246328,-9.1150813631136,7.86114648852075e-20,5.38369426183542e-19,"SEC13","6396","SEC13 homolog, nuclear pore and COPII coat complex component"
"ENSG00000104980",469.215651986832,-0.797724324060962,0.0875331503107638,-9.11339671003326,7.98422263732432e-20,5.46543478761855e-19,"TIMM44","10469","translocase of inner mitochondrial membrane 44"
"ENSG00000204628",12660.274086892,-0.329381403140449,0.0361449028574913,-9.11280366249986,8.02800072809202e-20,5.49284260343138e-19,"RACK1","10399","receptor for activated C kinase 1"
"ENSG00000119927",209.65305524064,-1.20701224547131,0.132456832577278,-9.11249515774972,8.05086791869444e-20,5.50592410268256e-19,"GPAM","57678","glycerol-3-phosphate acyltransferase, mitochondrial"
"ENSG00000143878",1861.852179846,0.546803314102594,0.0600185834952819,9.11056679879122,8.19526892453209e-20,5.60207075390304e-19,"RHOB","388","ras homolog family member B"
"ENSG00000102034",513.763418900385,-0.791123711540916,0.086862250685718,-9.1077966008886,8.40719973624693e-20,5.74426809885895e-19,"ELF4","2000","E74 like ETS transcription factor 4"
"ENSG00000166710",9768.1888879931,0.357166759404658,0.0392298747445434,9.10445831730158,8.66979834777684e-20,5.92093620310748e-19,"B2M","567","beta-2-microglobulin"
"ENSG00000102858",1897.73530375077,0.500208306926457,0.055012728427917,9.09259222766742,9.6705372625796e-20,6.60131005517167e-19,"MGRN1","23295","mahogunin ring finger 1"
"ENSG00000155366",3186.58084184034,-0.426115957722814,0.0468671388322301,-9.09199853757188,9.72350040384588e-20,6.63438090722229e-19,"RHOC","389","ras homolog family member C"
"ENSG00000099219",329.479590088943,0.981003487310177,0.107902607457628,9.0915642394963,9.76242563164748e-20,6.65784737831483e-19,"ERMP1","79956","endoplasmic reticulum metallopeptidase 1"
"ENSG00000170619",463.993608853687,0.831014507355383,0.0914098662027918,9.09108110400016,9.80590902947387e-20,6.68439924097314e-19,"COMMD5","28991","COMM domain containing 5"
"ENSG00000116117",313.173555076992,-0.964803999662023,0.106154471446001,-9.08867979388699,1.00248892261581e-19,6.83050198201587e-19,"PARD3B","117583","par-3 family cell polarity regulator beta"
"ENSG00000172936",874.724114468828,0.636564604213537,0.0700671413963804,9.08506600279859,1.03635783820336e-19,7.05799566212674e-19,"MYD88","4615","MYD88 innate immune signal transduction adaptor"
"ENSG00000123384",25660.0416724992,-0.369149583710703,0.0406444826915436,-9.08240329966132,1.06203427490773e-19,7.22951042557673e-19,"LRP1","4035","LDL receptor related protein 1"
"ENSG00000126458",1023.50022194188,-0.619767516100993,0.0682550193681331,-9.08017493568173,1.08400484699911e-19,7.37565132117504e-19,"RRAS","6237","RAS related"
"ENSG00000044090",1460.75220492425,0.511399806222542,0.0563239215071718,9.07962003599881,1.08954537248553e-19,7.40991737120949e-19,"CUL7","9820","cullin 7"
"ENSG00000197498",398.386545650536,-0.873065160173634,0.0961883898484253,-9.07661685105052,1.12002053920663e-19,7.61365188382482e-19,"RPF2","84154","ribosome production factor 2 homolog"
"ENSG00000119333",326.280673651971,-0.997707790079715,0.109930555534592,-9.07580049266437,1.12844925080219e-19,7.6674003211305e-19,"DYNC2I2","89891","dynein 2 intermediate chain 2"
"ENSG00000162702",1241.87742620002,0.647563103472391,0.0713700673699208,9.0733150091618,1.15449916240558e-19,7.84077332211647e-19,"ZNF281","23528","zinc finger protein 281"
"ENSG00000154330",187.801484807222,-1.2351452325847,0.136154578268466,-9.07163936969692,1.17239572414548e-19,7.95863825679161e-19,"PGM5","5239","phosphoglucomutase 5"
"ENSG00000105426",2755.27839656381,0.431739503800621,0.0475952219309643,9.07106819308143,1.17855857824214e-19,7.99677852858061e-19,"PTPRS","5802","protein tyrosine phosphatase receptor type S"
"ENSG00000182636",819.282960382676,0.632489610858354,0.0697372651889579,9.06960732034129,1.19446707183805e-19,8.10097935609463e-19,"NDN","4692","necdin, MAGE family member"
"ENSG00000151623",93.0236604323542,-1.82581082927368,0.201404873762224,-9.06537560470958,1.24175678545401e-19,8.41781595676948e-19,"NR3C2","4306","nuclear receptor subfamily 3 group C member 2"
"ENSG00000153487",256.580335247082,1.07564635899251,0.118661736520269,9.06481221778491,1.24819064144612e-19,8.45752791644073e-19,"ING1","3621","inhibitor of growth family member 1"
"ENSG00000104549",1307.55935203553,0.567864668161446,0.062660785030263,9.06252080766601,1.27469966644994e-19,8.63316648231886e-19,"SQLE","6713","squalene epoxidase"
"ENSG00000137414",573.781379237565,-0.758401955467543,0.0836994182719292,-9.06101823794746,1.29238395142546e-19,8.7489033393733e-19,"FAM8A1","51439","family with sequence similarity 8 member A1"
"ENSG00000181751",211.678770511638,-1.19198608691935,0.131574296751315,-9.05941446278295,1.31152689707912e-19,8.87440355508629e-19,"MACIR","90355","macrophage immunometabolism regulator"
"ENSG00000166845",123.178581795509,-1.53756282282558,0.169732723830875,-9.0587294431075,1.31978856882092e-19,8.9261943259573e-19,"C18orf54","162681","chromosome 18 open reading frame 54"
"ENSG00000142694",796.762214125292,0.667650957803952,0.0737213061017069,9.0564179218807,1.3480480437389e-19,9.11312736425422e-19,"EVA1B","55194","eva-1 homolog B"
"ENSG00000167716",572.921249871378,0.77783415085943,0.0858955824792024,9.05557804497995,1.35846336700475e-19,9.17931318367053e-19,"WDR81","124997","WD repeat domain 81"
"ENSG00000164045",129.348191917908,-1.53957669410785,0.170037996986802,-9.0543097507044,1.37434239514463e-19,9.2823401308849e-19,"CDC25A","993","cell division cycle 25A"
"ENSG00000185559",85.6651733019641,2.27174609454219,0.251045956275897,9.04912442423717,1.44119282752407e-19,9.72937621154805e-19,"DLK1","8788","delta like non-canonical Notch ligand 1"
"ENSG00000077254",1104.61221584495,0.559444192045679,0.0618332607699997,9.04762558336743,1.46110796133131e-19,9.85929074504225e-19,"USP33","23032","ubiquitin specific peptidase 33"
"ENSG00000111911",508.453029457116,0.792176480197594,0.0875934319319276,9.04378858923151,1.51333790334141e-19,1.02070403122522e-18,"HINT3","135114","histidine triad nucleotide binding protein 3"
"ENSG00000140548",238.112721363713,-1.17053794191823,0.129472150358699,-9.04084730712576,1.55462058844288e-19,1.04806684002872e-18,"ZNF710","374655","zinc finger protein 710"
"ENSG00000073536",237.76413586645,-1.09409678367079,0.121047405264184,-9.03858105246404,1.58718613909261e-19,1.06953047629681e-18,"NLE1","54475","notchless homolog 1"
"ENSG00000164323",662.36778911073,-0.690220789401738,0.076386847557261,-9.03585907095244,1.62719244977634e-19,1.09598611128906e-18,"CFAP97","57587","cilia and flagella associated protein 97"
"ENSG00000198910",154.159674400942,-1.38442908850068,0.153244571303366,-9.03411505364216,1.65334721174435e-19,1.11309214209553e-18,"L1CAM","3897","L1 cell adhesion molecule"
"ENSG00000074370",88.8606226589256,1.97596074513996,0.218880709298813,9.02756917898328,1.75527347006325e-19,1.18117119904852e-18,"ATP2A3","489","ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3"
"ENSG00000172757",13175.9741447514,-0.320327287177271,0.0354919389345086,-9.02535327157962,1.79116505037098e-19,1.20477173030905e-18,"CFL1","1072","cofilin 1"
"ENSG00000005801",235.46301952909,1.14241208511886,0.126583715071823,9.02495304763861,1.79772445694756e-19,1.20863030995696e-18,"ZNF195","7748","zinc finger protein 195"
"ENSG00000004455",1130.5341864857,-0.572292904277675,0.0634426034745706,-9.02064027853246,1.86993153693721e-19,1.25660083612111e-18,"AK2","204","adenylate kinase 2"
"ENSG00000106780",690.353516265161,0.682906786586142,0.0757167576311307,9.01922913700372,1.89417434472378e-19,1.27231006511168e-18,"MEGF9","1955","multiple EGF like domains 9"
"ENSG00000175274",1709.11933444907,0.479844764545968,0.0532098492505121,9.01796887803343,1.91608742942186e-19,1.28644078328186e-18,"TP53I11","9537","tumor protein p53 inducible protein 11"
"ENSG00000172986",138.244793992072,-1.46628916852118,0.162614371106276,-9.01697161539862,1.9336049717669e-19,1.29760881842192e-18,"GXYLT2","727936","glucoside xylosyltransferase 2"
"ENSG00000091986",10223.0499954841,-1.04581001628365,0.116015957307483,-9.01436354579985,1.98016896364556e-19,1.32825032310289e-18,"CCDC80","151887","coiled-coil domain containing 80"
"ENSG00000114503",1705.76015834009,0.482066769597721,0.0534824572805533,9.01354937879799,1.99493060929168e-19,1.33754133502943e-18,"NCBP2","22916","nuclear cap binding protein subunit 2"
"ENSG00000142687",1731.61534978849,0.482657370829699,0.0535690654231402,9.01000170559642,2.06053287406372e-19,1.38089543430639e-18,"KIAA0319L","79932","KIAA0319 like"
"ENSG00000160209",2836.09045536265,0.431837278455187,0.047949091280989,9.00616188791889,2.13394071154451e-19,1.42943862528905e-18,"PDXK","8566","pyridoxal kinase"
"ENSG00000168685",1787.79136692032,-0.475892399004588,0.0528555041897425,-9.00364884035942,2.18337688260464e-19,1.4618872564021e-18,"IL7R","3575","interleukin 7 receptor"
"ENSG00000113161",1372.30990900151,0.599203365151614,0.0665717956327428,9.00085928967943,2.23957834492993e-19,1.49883398118545e-18,"HMGCR","3156","3-hydroxy-3-methylglutaryl-CoA reductase"
"ENSG00000160325",298.304195558305,1.05458527697222,0.117203772416599,8.99787826985392,2.30121774512443e-19,1.53938473023123e-18,"CACFD1","11094","calcium channel flower domain containing 1"
"ENSG00000114867",11263.1981813441,-0.332737237520292,0.036986973129437,-8.99606562439887,2.33951474672526e-19,1.56429092532518e-18,"EIF4G1","1981","eukaryotic translation initiation factor 4 gamma 1"
"ENSG00000055917",1782.90947703646,0.505541895118946,0.0562434886293736,8.98845195130592,2.50737049422848e-19,1.67576308281239e-18,"PUM2","23369","pumilio RNA binding family member 2"
"ENSG00000121361",51.4405648984805,-2.73779154700698,0.304639275152567,-8.98699468621,2.54082908919477e-19,1.69735240201324e-18,"KCNJ8","3764","potassium inwardly rectifying channel subfamily J member 8"
"ENSG00000132563",384.550244530367,-0.872460596828405,0.0970817518942059,-8.98686498549348,2.54382829004417e-19,1.69858352639768e-18,"REEP2","51308","receptor accessory protein 2"
"ENSG00000085999",49.8295652262928,-2.88281485182448,0.320875977054882,-8.98420280098254,2.60616723303151e-19,1.73941829410417e-18,"RAD54L","8438","RAD54 like"
"ENSG00000146197",1767.68617473856,-0.534891041736893,0.0595423503048887,-8.98337131466871,2.62594527478844e-19,1.75182271056504e-18,"SCUBE3","222663","signal peptide, CUB domain and EGF like domain containing 3"
"ENSG00000125826",1254.1962422887,-0.532312906432136,0.0592767145880144,-8.98013511936048,2.70434442649279e-19,1.8033054754961e-18,"RBCK1","10616","RANBP2-type and C3HC4-type zinc finger containing 1"
"ENSG00000071051",557.534394662836,0.761660885443256,0.0848418564680631,8.97741889617853,2.77192861051032e-19,1.84753318005429e-18,"NCK2","8440","NCK adaptor protein 2"
"ENSG00000179981",298.328586397285,-1.01516557707165,0.113157565176254,-8.97125680894974,2.93150087078933e-19,1.95300443500658e-18,"TSHZ1","10194","teashirt zinc finger homeobox 1"
"ENSG00000147274",1896.30737682289,-0.515019649418117,0.0574131465406721,-8.97041323198113,2.95404068253353e-19,1.96712863220388e-18,"RBMX","27316","RNA binding motif protein X-linked"
"ENSG00000110719",1121.30348958771,0.561544462643977,0.0626304824554936,8.965992925937,3.07497720258706e-19,2.04673380634363e-18,"TCIRG1","10312","T cell immune regulator 1, ATPase H+ transporting V0 subunit a3"
"ENSG00000239672",582.920816062646,-0.73903231739922,0.0824465603863709,-8.96377379402947,3.13752249404374e-19,2.08741872452457e-18,"NME1","4830","NME/NM23 nucleoside diphosphate kinase 1"
"ENSG00000116062",736.315875226424,-0.66682101743556,0.0744308842469999,-8.95892913515181,3.27846749774586e-19,2.18020314811619e-18,"MSH6","2956","mutS homolog 6"
"ENSG00000171469",711.872869940433,0.664534045929333,0.074178989674661,8.95852112362125,3.29061942948796e-19,2.18729409136553e-18,"ZNF561","93134","zinc finger protein 561"
"ENSG00000096092",163.45797583264,-1.34113709546313,0.149738352345821,-8.95653701575246,3.35035001868158e-19,2.22599013000599e-18,"TMEM14A","28978","transmembrane protein 14A"
